book_in_date,date_of_birth,gender,country_of_citizenship,detention_facility,apprehension_method,most_serious_conviction,year,month,day,state
2018-06-03,"(b)(6),(b)(7)c)",Female,NIGERIA,RED ROOF INN,Inspections,NA,2018,6,3,WA
2018-06-03,"(b)(6),(b)(7)c)",Female,CANADA,RED ROOF INN,Inspections,NA,2018,6,3,WA
2018-06-03,"(b)(6),(b)(7)c)",Female,LITHUANIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,3,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Domestic Violence,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP State Incarceration,Molestation of Minor,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,NA,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Heroin - Sell,2018,6,4,OR
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Amphetamine - Sell,2018,6,4,OR
2018-06-04,"(b)(6),(b)(7)c)",Male,EL SALVADOR,YAKIMA COUNTY,Other efforts,NA,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,EL SALVADOR,YAKIMA COUNTY,Other efforts,NA,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2018,6,4,OR
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Trespassing,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,COLOMBIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Traffic Offense,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,GUATEMALA,YAKIMA COUNTY,CAP State Incarceration,Burglary,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Driving Under Influence Liquor,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,"MICRONESIA, FEDERATED STATES OF",YAKIMA COUNTY,CAP State Incarceration,Robbery - Business Weapon,2018,6,4,WA
2018-06-04,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2018,6,4,WA
2018-06-05,"(b)(6),(b)(7)c)",Female,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Obstruct Police,2018,6,5,OR
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Assault,2018,6,5,OR
2018-06-05,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Drug Trafficking,2018,6,5,WA
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Fraud,2018,6,5,WA
2018-06-05,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Heroin - Smuggle,2018,6,5,WA
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Driving Under Influence Liquor,2018,6,5,WA
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Rape - Strongarm,2018,6,5,OR
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,Assault,2018,6,5,OR
2018-06-05,"(b)(6),(b)(7)c)",Male,ERITREA,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2018,6,5,WA
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,Assault,2018,6,5,OR
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHERN OREGON CORR.FAC.,CAP Local Incarceration,Assault,2018,6,5,OR
2018-06-05,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Inspections,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",2018,6,5,WA
2018-06-05,"(b)(6),(b)(7)c)",Male,"CHINA, PEOPLES REPUBLIC OF",PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2018,6,5,OR
2018-06-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sex Assault,2018,6,6,OR
2018-06-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Assault,2018,6,6,OR
2018-06-06,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Forgery,2018,6,6,WA
2018-06-06,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Assault,2018,6,6,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Traffic Offense,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sex Assault,2018,6,7,OR
2018-06-07,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,Located,Possession Of Weapon,2018,6,7,OR
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2018,6,7,OR
2018-06-07,"(b)(6),(b)(7)c)",Female,INDIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Drug Possession,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Driving Under Influence Liquor,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,CAMBODIA,SEATTLE FIELD OFFICE HOLD ROOM,NA,Assault,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,NA,Assault,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Aggravated Assault - Weapon,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Fraud - False Statement,2018,6,7,WA
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Robbery,2018,6,7,OR
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Assault,2018,6,7,OR
2018-06-07,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Drug Trafficking,2018,6,7,WA
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Aggravated Assault - Non-family-Weapon,2018,6,8,OR
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Federal Incarceration,Assault,2018,6,8,OR
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Licensing Violation,2018,6,8,WA
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Molestation of Minor,2018,6,8,WA
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Homicide,2018,6,8,OR
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2018,6,8,OR
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Sex Offense Against Child-Fondling,2018,6,8,WA
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2018,6,8,WA
2018-06-08,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,8,WA
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,NA,2018,6,8,WA
2018-06-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Sex Assault,2018,6,8,WA
2018-06-09,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Contempt Of Court,2018,6,9,WA
2018-06-10,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,10,WA
2018-06-10,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,Smuggling Aliens,2018,6,10,WA
2018-06-10,"(b)(6),(b)(7)c)",Male,AFGHANISTAN,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,10,WA
2018-06-10,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,10,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,JAMAICA,TACOMA ICE PROCESSING CENTER,Non-Custodial Arrest,Marijuana - Sell,2018,6,11,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Assault,2018,6,11,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Non-Custodial Arrest,Licensing Violation,2018,6,11,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,SOMALIA,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2018,6,11,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Traffic Offense,2018,6,11,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Assault,2018,6,11,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Cocaine - Sell,2018,6,11,WA
2018-06-11,"(b)(6),(b)(7)c)",Male,NICARAGUA,YAKIMA COUNTY,Located,NA,2018,6,11,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Assault,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,HONDURAS,YAKIMA COUNTY,Other Agency (turned over to INS),NA,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Aggravated Assault - Gun,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Identity Theft,2018,6,12,OR
2018-06-12,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Female,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Cruelty Toward Child,2018,6,12,OR
2018-06-12,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Other Task Force,NA,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,RUSSIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Burglary,2018,6,12,WA
2018-06-12,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Assault,2018,6,12,WA
2018-06-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Assault,2018,6,13,OR
2018-06-13,"(b)(6),(b)(7)c)",Male,EL SALVADOR,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Lewd or Lascivious Acts with Minor,2018,6,13,WA
2018-06-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Probation Violation,2018,6,13,OR
2018-06-13,"(b)(6),(b)(7)c)",Male,MEXICO,SPRINGFIELD CITY JAIL,Non-Custodial Arrest,Cocaine - Sell,2018,6,13,OR
2018-06-13,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Amphetamine - Possession,2018,6,13,WA
2018-06-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2018,6,13,OR
2018-06-13,"(b)(6),(b)(7)c)",Male,INDIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Assault,2018,6,13,WA
2018-06-14,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA COUNTY,Other efforts,Burglary,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,GUATEMALA,TACOMA ICE PROCESSING CENTER,Inspections,Trespassing,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,NA,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,NA,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Female,THAILAND,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Female,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Hit and Run,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,CROATIA,YAKIMA COUNTY,CAP Local Incarceration,Assault,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,MEXICO,MEDFORD SUB-OFFICE,CAP Local Incarceration,Fraud,2018,6,14,OR
2018-06-14,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Burglary,2018,6,14,WA
2018-06-14,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2018,6,14,WA
2018-06-15,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Weapon Offense,2018,6,15,WA
2018-06-15,"(b)(6),(b)(7)c)",Male,SWEDEN,PORTLAND DISTRICT OFFICE,Other efforts,NA,2018,6,15,OR
2018-06-15,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Law Enforcement Agency Response Unit,Assault,2018,6,15,WA
2018-06-15,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Drug Trafficking,2018,6,15,WA
2018-06-15,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2018,6,15,WA
2018-06-15,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Simple Assault,2018,6,15,OR
2018-06-15,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Receive Stolen Property,2018,6,15,WA
2018-06-15,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Driving Under Influence Liquor,2018,6,15,WA
2018-06-15,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Possession Of Weapon,2018,6,15,WA
2018-06-16,"(b)(6),(b)(7)c)",Unknown,UNITED KINGDOM,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,16,WA
2018-06-17,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,17,WA
2018-06-17,"(b)(6),(b)(7)c)",Male,LATVIA,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,17,WA
2018-06-17,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,17,WA
2018-06-17,"(b)(6),(b)(7)c)",Female,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,17,WA
2018-06-17,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,6,17,WA
2018-06-18,"(b)(6),(b)(7)c)",Male,EL SALVADOR,SPRINGFIELD CITY JAIL,CAP Local Incarceration,Amphetamine - Sell,2018,6,18,OR
2018-06-18,"(b)(6),(b)(7)c)",Male,SOMALIA,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Robbery,2018,6,18,WA
2018-06-18,"(b)(6),(b)(7)c)",Male,UKRAINE,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Larceny,2018,6,18,OR
2018-06-18,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Shoplifting,2018,6,18,OR
2018-06-18,"(b)(6),(b)(7)c)",Male,MEXICO,SEATAC FED.DET.CENTER,CAP Federal Incarceration,Carrying Prohibited Weapon,2018,6,18,WA
2018-06-18,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Hit and Run,2018,6,18,WA
2018-06-18,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2018,6,18,WA
2018-06-18,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,NA,2018,6,18,OR
2018-06-19,"(b)(6),(b)(7)c)",Male,INDIA,RED ROOF INN,Patrol Border,NA,2018,6,19,WA
2018-06-19,"(b)(6),(b)(7)c)",Male,VIETNAM,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,19,WA
2018-06-19,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,6,19,WA
2018-06-19,"(b)(6),(b)(7)c)",Male,LAOS,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Vehicle Theft,2018,6,19,WA
2018-06-20,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,Located,Domestic Violence,2018,6,20,WA
2018-06-20,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Federal Incarceration,Possession Stolen Vehicle,2018,6,20,OR
2018-06-20,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Amphetamine - Possession,2018,6,20,WA
2018-06-21,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,6,21,WA
2018-06-21,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2018,6,21,WA
2018-06-21,"(b)(6),(b)(7)c)",Male,GUATEMALA,YAKIMA COUNTY,Other efforts,Hit and Run,2018,6,21,WA
2018-06-21,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Possession Of Weapon,2018,6,21,WA
2018-06-21,"(b)(6),(b)(7)c)",Male,EL SALVADOR,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Traffic Offense,2018,6,21,WA
2018-06-21,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Drug Trafficking,2018,6,21,WA
2018-06-21,"(b)(6),(b)(7)c)",Male,NICARAGUA,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Weapon Offense,2018,6,21,WA
2018-06-22,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Domestic Violence,2018,6,22,WA
2018-06-22,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP State Incarceration,Assault,2018,6,22,WA
2018-06-22,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Cruelty Toward Child,2018,6,22,WA
2018-06-22,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Assault,2018,6,22,WA
2018-06-22,"(b)(6),(b)(7)c)",Female,MEXICO,EUGENE HOLDROOM,Non-Custodial Arrest,Larceny,2018,6,22,OR
2018-06-22,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP State Incarceration,Sex Assault - Carnal Abuse,2018,6,22,WA
2018-06-22,"(b)(6),(b)(7)c)",Female,KENYA,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,22,WA
2018-06-22,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP State Incarceration,Assault,2018,6,22,WA
2018-06-23,"(b)(6),(b)(7)c)",Male,MEXICO,BELLINGHAM BPS ERO HOLDROOM,Non-Custodial Arrest,NA,2018,6,23,WA
2018-06-23,"(b)(6),(b)(7)c)",Male,GERMANY,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,23,WA
2018-06-24,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Other Agency (turned over to INS),NA,2018,6,24,WA
2018-06-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP State Incarceration,Aggravated Assault - Family-Weapon,2018,6,25,WA
2018-06-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Disorderly Conduct,2018,6,25,WA
2018-06-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,NA,Molestation of Minor,2018,6,25,WA
2018-06-25,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Burglary,2018,6,25,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Cocaine - Possession,2018,6,26,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,EL SALVADOR,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,6,26,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,INDIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2018,6,26,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Non-Custodial Arrest,NA,2018,6,26,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Drug Trafficking,2018,6,26,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Sex Offense Against Child-Fondling,2018,6,26,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,6,26,WA
2018-06-26,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Non-Custodial Arrest,NA,2018,6,26,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,KENYA,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other Task Force,NA,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,KAZAKHSTAN,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,UKRAINE,TACOMA ICE PROCESSING CENTER,CAP State Incarceration,Possession Counterfeited (identify in comments),2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Drugs,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,NA,Cocaine - Possession,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Located,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP State Incarceration,Marijuana - Sell,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Driving Under Influence Liquor,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA COUNTY,Located,Traffic Offense,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2018,6,27,OR
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Hit and Run,2018,6,27,WA
2018-06-27,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Traffic Offense,2018,6,27,WA
