"","aor","apprehension_landmark","total"
"10317","SEA","KENT CITY JAIL",371
"10318","SEA","KENT COUNTY JAIL, GRAND RAPIDS, MI",1
"10319","SEA","KETCHIKAN CORRECTIONAL CENTER",5
"10320","SEA","KING CO.JAIL",1
"10321","SEA","KING COUNTY JAIL",809
"10322","SEA","KING COUNTY JUVENILE",3
"10323","SEA","KING SALMON JAIL",1
"10324","SEA","KIRKLAND CITY PD",33
"10325","SEA","KITSAP COUNTY JAIL",187
"10326","SEA","KITSAP COUNTY JUVENILE DETENTION",1
"10327","SEA","KITTITAS CO. JAIL",130
"10328","SEA","KLAMATH COUNTY JAIL",150
"10329","SEA","KLAMATH COUNTY JAIL, KLAMATH FALLS, OREGON",1
"10330","SEA","KLICKITAT CO. JAIL",54
"10331","SEA","KODIAK CITY JAIL",3
"10332","SEA","KOOTENAI CO. JAIL",31
"10333","SEA","LAKE COUNTY JAIL",4
"10334","SEA","LANE COUNTY JAIL",286
"10335","SEA","LASALLE DETENTION FACILITY (JENA)",10
"10336","SEA","LATAH CO. JAIL",2
"10337","SEA","LEAR - CIS REFERAL",1
"10338","SEA","LEMON CREEEK CORRECTIONAL CENTER",14
"10339","SEA","LEWIS CO. JAIL",1
"10340","SEA","LEWIS COUNTY JAIL",212
"10341","SEA","LINCOLN COUNTY JAIL",77
"10342","SEA","LINN COUNTY JAIL",158
"10343","SEA","LOS ANGELES COUNTY GENERAL AREA, NON-SPECIFIC",2
"10344","SEA","LOS ANGELES COUNTY JAIL, LOS ANGELES, CA",6
"10345","SEA","LYN GENERAL AREA, NON-SPECIFIC",1
"10346","SEA","LYNNWOOD CITY JAIL",92
"10347","SEA","MACLAREN YOUTH CORRECTIONS FACILITY",25
"10348","SEA","MARION COUNTY JAIL",917
"10349","SEA","MARION COUNTY JUVENILE FACILITY",10
"10350","SEA","MARYSVILLE CITY JAIL",55
"10351","SEA","MASON COUNTY JAIL",92
"10352","SEA","MASON COUNTY JUVENILE DETENTION",1
"10353","SEA","MAT-SU PRETRIAL",6
"10354","SEA","MECKLENBURG COUNTY, NC",2
"10355","SEA","MED GENERAL AREA, NON-SPECIFIC",45
"10356","SEA","MILL CREEK CORRECTIONAL FACILITY (MCCF)",1
"10357","SEA","MINI-CASSIA COUNTY CRIMINAL JUSTICE CENTER ID",1
"10358","SEA","MONROE INTENSIVE MANAGEMENT UNIT (IMU)",3
"10359","SEA","MONROE MINIMUM SECURITY",1
"10360","SEA","MONROE MINIMUM SECURITY UNIT (MSU)",17
"10361","SEA","MONROE SPECIAL OFFENDER UNIT",2
"10362","SEA","MONROE SPECIAL OFFENDERS UNIT (SOU)",6
"10363","SEA","MONROE TWIN RIVERS UNIT (TRU)",64
"10364","SEA","MONROE WASHINGTON STATE REFORMATORY (WSR)",87
"10365","SEA","MULTNOMAH COUNTY JAILS (INVERNESS & MCDC)",8
"10366","SEA","Medford CAP",14
"10367","SEA","Medford Fug Ops",134
"10368","SEA","Medford Non-Detained Docket",80
"10369","SEA","Medford VCAS",2
"10370","SEA","NASELLE YOUTH CAMP",14
"10371","SEA","NDD - 26 FEDERAL PLAZA NY, NY",2
"10372","SEA","NDU STREET ARREST",1
"10373","SEA","NEAH BAY",1
"10374","SEA","NEZ PERCE COUNTY JAIL",2
"10375","SEA","NISQUALLY CITY JAIL",51
"10376","SEA","NOG GENERAL AREA, NON-SPECIFIC",1
"10377","SEA","NORCOR (NORTHERN OREGON CORRECTION)",21
"10378","SEA","NORCOR (NORTHERN OREGON CORRECTIONS)",346
"10379","SEA","NORCOR JUVENILE FACILITY",4
"10380","SEA","NORTH COAST YOUTH CORRECTIONS FACILITY",3
"10381","SEA","NORTHWEST DETENTION CENTER DETAINED DOCKET",466
"10382","SEA","NORWAY POLICE DEPARTMENT",1
"10383","SEA","NSV GENERAL AREA, NON-SPECIFIC",1
"10384","SEA","NorthWest Detention Center Tacoma",10
"10385","SEA","OAK HARBOR CITY JAIL",5
"10386","SEA","OKANAGAN CO. JAIL",8
"10387","SEA","OLYMPIA CITY JAIL",9
"10388","SEA","OLYMPIC CORRECTIONS CENTER",1
"10389","SEA","OREGON DEPARTMENT OF CORRECTIONS",166
"10390","SEA","OREGON HEALTH AUTHORITY - OREGON STATE HOSPITAL",1
"10391","SEA","OREGON STATE CORRECTIONAL INSTITUTION (OSCI)",498
"10392","SEA","OREGON STATE PENITENTIARY (OSP)",8
"10393","SEA","OREGON STATE PENITENTIARY MINIMUM SECURITY FACILITY",35
"10394","SEA","OREGON STATE PENTENTIARY (OSP)",779
"10395","SEA","ORV GENERAL AREA, NON-SPECIFIC",1
"10396","SEA","OTM GENERAL AREA, NON-SPECIFIC",1
"10397","SEA","PACIFIC COUNTY JAIL",24
"10398","SEA","PALMER CORRECTIONAL CENTERPALMER CORRECTIONAL CENTER",4
"10399","SEA","PETERSBURG JAIL",1
"10400","SEA","PHY GENERAL AREA, NON-SPECIFIC",1
"10401","SEA","PIERCE CO. JAIL",8
"10402","SEA","PIERCE COUNTY JAIL",924
"10403","SEA","POLK COUNTY JAIL",74
"10404","SEA","POM GENERAL AREA, NON-SPECIFIC",120
"10405","SEA","POO CAP NON-CUSTODIAL ARREST",1933
"10406","SEA","POO ERO CRIM PROSECUTION UNIT",8
"10407","SEA","POO GENERAL AREA, NON-SPECIFIC",51
"10408","SEA","POO VCAS NON-CUSTODIAL ARREST",162
"10409","SEA","PORTALND NON-DETAINED ARREST",446
"10410","SEA","PORTLAND DETAINED DOCKET ARREST",6
"10411","SEA","PORTLAND FUGITIVE OPERATIONS STREET ARREST",985
"10412","SEA","PROSSER CITY JAIL",4
"10413","SEA","PUYALLUP CITY JAIL",53
"10414","SEA","RCM GENERAL AREA, NON-SPECIFIC",1
"10415","SEA","REDDING SUB-OFFICE",1
"10416","SEA","REEVES COUNTY DETENTION CENTER 1 AND 2",1
"10417","SEA","REGIONAL JUSTICE CENTER",218
"10418","SEA","REMANN HALL JUVENILE",1
"10419","SEA","RENTON CITY JAIL",1
"10420","SEA","RICHLAND CAP STREET ARREST",2
"10421","SEA","RICHLAND DETAINED",3
"10422","SEA","RICHLAND NON DETAINED",3
"10423","SEA","ROGUE VALLEY YOUTH CORRECTIONS FACILTIY",3
"10424","SEA","Richland CAP",175
"10425","SEA","SAA GENERAL AREA, NON-SPECIFIC",55
"10426","SEA","SAN FRANCISCO DISTRICT OFFICE",1
"10427","SEA","SAN JUAN COUNTY SHERIFFS OFFICE HOLDING FACILITY",3
"10428","SEA","SANTIAM CORRECTIONAL INSTITUTION (SCI)",62
"10429","SEA","SCORE (SOUTH CORRECTIONAL ENTITY)",828
"10430","SEA","SEA CAP",1728
"10431","SEA","SEA GENERAL AREA, NON-SPECIFIC",67
"10432","SEA","SEATTLE DETAINED DOCKET ARREST",20
"10433","SEA","SEATTLE FUG OPS",1295
"10434","SEA","SEATTLE FUGITIVE OPERATIONS STREET ARREST",790
"10435","SEA","SEATTLE NON-DETAINED ARREST",129
"10436","SEA","SEATTLE NON-DETAINED DOCKET",2869
"10437","SEA","SHELTON CORRECTIONS CENTER",13
"10438","SEA","SHELTON CORRECTONS CENTER",135
"10439","SEA","SHERIDAN BOP FCI",68
"10440","SEA","SHERIDAN BOP FDC",19
"10441","SEA","SHERIDAN FCI",678
"10442","SEA","SHUTTER CREEK CORRECTIONAL FACILITY (SCCI)",1
"10443","SEA","SIERRA CONSERVATION CENTER",1
"10444","SEA","SITKA JAIL",1
"10445","SEA","SKAGIT COUNTY JAIL",197
"10446","SEA","SKAMANIA COUNTY JAIL",10
"10447","SEA","SNA GENERAL AREA, NON-SPECIFIC",1
"10448","SEA","SNAKE RIVER CORRECTIONAL INSTITUTION (SRCI)",105
"10449","SEA","SNOHOMISH COUNTY JAIL",922
"10450","SEA","SOUTHERN DESERT CORRECTIONAL CENTER (NDOC)",1
"10451","SEA","SPO GENERAL AREA, NON-SPECIFIC",27
"10452","SEA","SPOKANE CO. JAIL",97
"10453","SEA","SPOKANE NON DETAINED",2
"10454","SEA","SPRINDALE CITY JAIL",2
"10455","SEA","STAFFORD CREEK CORRECTIONS",255
"10456","SEA","STEVENS CO. JAIL",1
"10457","SEA","STREET ARREST",1
"10458","SEA","SUM GENERAL AREA, NON-SPECIFIC",1
"10459","SEA","SUNNYSIDE CITY JAIL",538
"10460","SEA","Seattle VCAS",33
"10461","SEA","Spokane CAP",111
"10462","SEA","TAC GENERAL AREA, NON-SPECIFIC",65
"10463","SEA","TACOMA DETAINED DOCKET ARREST",2
"10464","SEA","TAFT FEDERAL CORRECTIONAL INSTITUTION",16
"10465","SEA","TAM GENERAL AREA, NON-SPECIFIC",1
"10466","SEA","TEXAS DEPT OF CRIMINAL JUSTICE, WALKER CO",6
"10467","SEA","THURSTON COUNTY JAIL",95
"10468","SEA","THURSTON COUNTY JUVENILE DETENTION CENTER",5
"10469","SEA","TILLAMOOK COUNTY JAIL",54
"10470","SEA","TOPPENISH CITY PD",77
"10471","SEA","TUCSON BORDER PATROL AZ STATE",1
"10472","SEA","TWO RIVERS CORRECTIONAL INSTITUTION (TRCI)",73
"10473","SEA","UMATILLA CO. JAIL",84
"10474","SEA","UMATILLA COUNTY JAIL",275
"10475","SEA","UNALASKA CITY JAIL",1
"10476","SEA","UNION COUNTY JAIL",14
"10477","SEA","UNITED STATES MARSHALS SERVICE",13
"10478","SEA","UNITED STATES MARSHALS SERVICE (MULTNOMAH COUNTY)",219
"10479","SEA","UNK GENERAL AREA, NON-SPECIFIC",2
"10480","SEA","UNPROCESSED NONCITIZENS FROM USBP TO ERO FOR DECOMPRESSION EFFORTS",3
"10481","SEA","USBOP CI-MOSHANNON VALLEY",1
"10482","SEA","USBOP FCI-MCKEAN",1
"10483","SEA","VALDEZ JAIL",1
"10484","SEA","VCAS",4
"10485","SEA","VCAS STREET ARREST",502
"10486","SEA","WAHKIAKUM COUNTY JAIL",2
"10487","SEA","WALLA WALLA CO. JAIL",119
"10488","SEA","WAPATO CITY PD",63
"10489","SEA","WARNER CREEK CORRECTIONAL FACILITY (WCCF)",1
"10490","SEA","WAS GENERAL AREA, NON-SPECIFIC",2
"10491","SEA","WASHINGTON CORRECTIONS CENTER",156
"10492","SEA","WASHINGTON CORRECTIONS CENTER (Shelton)",238
"10493","SEA","WASHINGTON CORRECTIONS CTR.",10
"10494","SEA","WASHINGTON COUNTY JAIL",1312
"10495","SEA","WASHINGTON DEPARTMENT OF CORRECTIONS",6
"10496","SEA","WASHINGTON STATE PENITENTIARY",82
"10497","SEA","WASHINGTON STATE REFORMATORY",1
"10498","SEA","WASHINTON COUNTY SHERIFF'S OFFICE",1
"10499","SEA","WENATCHEE CITY PD",17
"10500","SEA","WENATCHEE NON DETAINED",4
"10501","SEA","WHATCOM COUNTY JAIL",143
"10502","SEA","WHITMAN CO. JAIL",5
"10503","SEA","WILDWOOD CORRECTIONAL CENTER",8
"10504","SEA","WNT GENERAL AREA, NON-SPECIFIC",57
"10505","SEA","Washington Correction Center for Women",23
"10506","SEA","Wenatchee CAP",62
"10507","SEA","XJA GENERAL AREA, NON-SPECIFIC",3
"10508","SEA","XSE GENERAL AREA, NON-SPECIFIC",1
"10509","SEA","YAK GENERAL AREA, NON-SPECIFIC",30
"10510","SEA","YAKIMA CITY JAIL",299
"10511","SEA","YAKIMA CO. JAIL",5
"10512","SEA","YAKIMA COUNTY JAIL",1128
"10513","SEA","YAKIMA DETAINED DOCKET ARREST",1
"10514","SEA","YAKIMA FUGITIVE OPERATIONS STREET ARREST",386
"10515","SEA","YAKIMA Fug Ops",543
"10516","SEA","YAKIMA NON DETAINED ARREST",16
"10517","SEA","YAKIMA NON DETAINED DOCKET",217
"10518","SEA","YAKIMA SUB OFFICE",16
"10519","SEA","YAMHILL COUNTY JAIL",116
"10520","SEA","YAMHILL JUVENILE CORRECTION DIVISION",9
"10521","SEA","Yakima CAP",86
"10522","SEA","Yakima VCAS",9
"10523","SEA",NA,948
"10524","SFR","ABE GENERAL AREA, NON-SPECIFIC",1
"10525","SFR","ADAMS COUNTY JAIL",1
"10526","SFR","ADE GENERAL AREA, NON-SPECIFIC",1
"10527","SFR","ADELANTO, CA ICE FACILITY",71
"10528","SFR","AGA CONCOURSE AREA, NON-SPECIFIC",1
"10529","SFR","AGA GENERAL AREA, NON-SPECIFIC",447
"10530","SFR","ALAMEDA CITY JAIL",3
"10531","SFR","ALAMEDA COUNTY JAIL - GLENN E. DYER DETENTION FACILITY",588
"10532","SFR","ALAMEDA COUNTY JAIL - SANTA RITA",4273
"10533","SFR","ALAMEDA COUNTY JUVENILE HALL",5
"10534","SFR","ALAMEDA COUNTY SHERIFF'S DEPARTMENT",3
"10535","SFR","ALAMEDA POLICE DEPARTMENT",1
"10536","SFR","ALBANY POLICE DEPARTMENT",2
"10537","SFR","ALL OTHER (ERO)",1
"10538","SFR","AMADOR COUNTY JAIL",42
"10539","SFR","AMADOR COUNTY PROBATION OFFICE",1
"10540","SFR","ANTIOCH POLICE DEPARTMENT",1
"10541","SFR","ARACTA POLICE DEPARTMENT",1
"10542","SFR","ATWATER - FCI",611
"10543","SFR","ATWATER POLICE DEPARTMENT",10
"10544","SFR","AVENAL POLICE DEPARTMENT",1
"10545","SFR","AVENAL STATE PRISON",1467
"10546","SFR","Adams County Correctional Center",2
"10547","SFR","BAKERSFIELD ERO SUB-OFFICE",386
"10548","SFR","BAKERSFIELD POLICE DEPARTMENT",1
"10549","SFR","BAKERSFIELD RESIDENCE",68
"10550","SFR","BERKELEY CITY JAIL",1
"10551","SFR","BERKELEY POLICE DEPARTMENT",3
"10552","SFR","BIL GENERAL AREA, NON-SPECIFIC",3
"10553","SFR","BKF GENERAL AREA, NON-SPECIFIC",1
"10554","SFR","BKI GENERAL AREA, NON-SPECIFIC",3575
"10555","SFR","BLUE LAKE POLICE DEPARTMENT",1
"10556","SFR","BOP GILES W DALBY",1
"10557","SFR","BOPFCI WINTON, NC",1
"10558","SFR","BUTTE COUNTY JAIL",147
"10559","SFR","BUTTE COUNTY PROBATION OFFICE",1
"10560","SFR","BUTTE COUTNY SHERIFF OFFICE",1
"10561","SFR","CALAVERAS COUNTY JAIL",35
"10562","SFR","CALIFORNIA CITY FEDERAL CORRECTIONAL INSTITUTION",1667
"10563","SFR","CALIFORNIA DEPARTMENT OF CORRECTIONS COMMUTE LIST",41
"10564","SFR","CALIFORNIA DEPT CORRECTIONS PAROLE REGION 2 OAKLAND",2
"10565","SFR","CALIFORNIA HIGHWAY PATROL",3
"10566","SFR","CALIFORNIA HIGHWAY PATROL SAN JOSE & GILROY",1
"10567","SFR","CALIFORNIA REHABILITATION CENTER NORCO, CA",1
"10568","SFR","CALIFORNIA STATE PAROLE SACRAMENTO UNIT",1
"10569","SFR","CALIFORNIA SUBSTANCE ABUSE TREATMENT FACILITY & STATE PRISON",681
"10570","SFR","CALIPATRIA STATE PRISON",260
"10571","SFR","CAMERON COUNTY JAIL- OLMITO, TX",1
"10572","SFR","CAP - DEPT OF CORRECTIONS",40
"10573","SFR","CAP - FCI HERLONG CALIFORNIA",6
"10574","SFR","CAP - GUAM PAROLE",1
"10575","SFR","CAP - GUAM PROBATION",4
"10576","SFR","CAP - HAWAII STREET ARREST - KONA/HILO",11
"10577","SFR","CAP - KAUAI STREET ARREST",1
"10578","SFR","CAP - MAUI STREET ARREST",14
"10579","SFR","CAP - OAHU STREET ARREST",23
"10580","SFR","CAP FCI TUCSON AZ STATE",1
"10581","SFR","CAP STREET ARREST",26
"10582","SFR","CAP STREET ARREST CA STATE",193
"10583","SFR","CAP-CRAWFORD COUNTY JAIL, IA STATE",1
"10584","SFR","CAP-POCAHONTAS COUNTY JAIL, IA STATE",1
"10585","SFR","CASA AURORA FRCCC",1
"10586","SFR","CASSIA COUNTY MISDEMEANOR PROBATION OFFICE ID",1
"10587","SFR","CATAWBA COUNTY, NC",1
"10588","SFR","CAX GENERAL AREA, NON-SPECIFIC",1
"10589","SFR","CCC SUSANVILLE",291
"10590","SFR","CCF FOLSOM",17
"10591","SFR","CENTINELA STATE PRISON",4
"10592","SFR","CENTRAL CALIFORNIA WOMEN'S FACILITY",389
"10593","SFR","CENTRAL VALLEY CCF",213
"10594","SFR","CERES POLICE DEPARTMENT",2
"10595","SFR","CHI GENERAL AREA, NON-SPECIFIC",2
"10596","SFR","CHICAGO FIELD OFFICE",19
"10597","SFR","CHOWCHILLA POLICE DEPARTMENT",5
"10598","SFR","CHUCKAWALLA VALLEY STATE PRISON BLYTHE, CA",2
"10599","SFR","CITY OF ALAMOSA",1
"10600","SFR","CITY OF LAS VEGAS DETENTION CENTER",1
"10601","SFR","CLACKAMAS COUNTY JAIL",1
"10602","SFR","CLOVERDALE POLICE DEPARTMENT",1
"10603","SFR","CLOVIS POLICE DEPARTMENT",3
"10604","SFR","CMF VACAVILLE",114
"10605","SFR","COALINGA POLICE DEPARTMENT",9
"10606","SFR","COLUSA COUNTY JAIL",177
"10607","SFR","COLUSA COUNTY PROBATION DEPARTMENT",1
"10608","SFR","COLUSA COUNTY SHERIFF OFFICE",1
"10609","SFR","CONCORD POLICE DEPARTMENT",58
"10610","SFR","CONTRA COSTA COUNTY JAIL - CA",35
"10611","SFR","CONTRA COSTA COUNTY JAIL MAIN- CA",1353
"10612","SFR","CONTRA COSTA COUNTY JAIL WEST-CA",525
"10613","SFR","CONTRA COSTA COUNTY JUVY HALL",3
"10614","SFR","CORCORAN POLICE DEPARTMENT",5
"10615","SFR","CORCORAN STATE PRISON",399
"10616","SFR","CPT GENERAL AREA, NON-SPECIFIC",12
"10617","SFR","CRIMINAL ALIEN PROGAM STREET ARREST",5
"10618","SFR","CSP FOLSOM",586
"10619","SFR","CSP HIGH DESERT",40
"10620","SFR","CSP MULE CREEK",170
"10621","SFR","CSP SACRAMENTO",183
"10622","SFR","CSP SOLANO",307
"10623","SFR","California Healthcare Facility",49
"10624","SFR","D. RAY JAMES",1
"10625","SFR","DAL COUNTY JAIL",1
"10626","SFR","DALY CITY POLICE DEPARTMENT",1
"10627","SFR","DEL NORTE COUNTY JAIL - CA",4
"10628","SFR","DEL NORTE COUNTY SHERIFFS",3
"10629","SFR","DELANO CCF",179
"10630","SFR","DELANO POLICE DEPARTMENT",123
"10631","SFR","DEPARTMENT OF CORRECTIONS, FEDERAL DETENTION FACILITY",1
"10632","SFR","DEUEL VOCATIONAL INSTITUTION",283
"10633","SFR","DINUBA POLICE DEPARTMENT",2
"10634","SFR","DLR GENERAL AREA, NON-SPECIFIC",4
"10635","SFR","DO NOT USE",1
"10636","SFR","DONOVAN STATE PRISON",12
"10637","SFR","DRUG ENFORCEMENT AGENCY",1
"10638","SFR","DUAL VOCATIONAL INSTITUTE",62
"10639","SFR","DUBLIN FCI/FDC/FPC - CA",1117
"10640","SFR","DUBLIN POLICE DEPARTMENT",1
"10641","SFR","E OF WILLOW RD TO POE, PANEL #74 TO POE",1
"10642","SFR","EAST MESA DETENTION FACILITY",1
"10643","SFR","EL DORADO COUNTY JAIL",343
"10644","SFR","ELP GENERAL AREA, NON-SPECIFIC",2
"10645","SFR","FAIRFAX POLICE DEPARTMENT",1
"10646","SFR","FAIRFIELD POLICE DEPARTMENT",1
"10647","SFR","FCI LA TUNA",2
"10648","SFR","FCI MENDOTA",738
"10649","SFR","FDC HONOLULU",82
"10650","SFR","FEDERAL BUREAU OF INVESTIGATIONS",1
"10651","SFR","FEDERAL PRISON LOMPOC MEDIUM",2
"10652","SFR","FEDERAN CORRECTIONAL INSTITUTION (FEMALE), DANBURY, CT",1
"10653","SFR","FLORENCE CAP (ERO)",1
"10654","SFR","FLORENCE MCCLURE WOMENS CORRECTIONAL CENTER",3
"10655","SFR","FOS GENERAL AREA, NON-SPECIFIC",3
"10656","SFR","FOWLER POLICE DEPARTMENT",1
"10657","SFR","FRD GENERAL AREA, NON-SPECIFIC",4
"10658","SFR","FRE GENERAL AREA, NON-SPECIFIC",4530
"10659","SFR","FREMONT CITY JAIL",68
"10660","SFR","FREMONT DETENTION FACILITY",2
"10661","SFR","FREMONT POLICE DEPARTMENT",9
"10662","SFR","FRESNO COUNTY",711
"10663","SFR","FRESNO COUNTY JAIL",2862
"10664","SFR","FRESNO COUNTY PROBATION DEPARTMENT",3
"10665","SFR","FRESNO COUNTY SHERIFF'S DEPARTMENT",7
"10666","SFR","FRESNO DMV INVESTIGATIONS",2
"10667","SFR","FRESNO PAROLE UNIT",1
"10668","SFR","FRESNO POLICE DEPARTMENT",4
"10669","SFR","FUG - NON FUGITIVE",86
"10670","SFR","FUGITIVE OPERATIONS",3764
"10671","SFR","FUGITIVE OPERATIONS  CA  STATE",1
"10672","SFR","FUGITIVE OPERATIONS - RENO, NEVADA",10
"10673","SFR","FUGITIVE OPERATIONS AZ STATE",1
"10674","SFR","FUGITIVE OPERATIONS CA STATE",1769
"10675","SFR","FUGITIVE OPERATIONS REFERRAL",1
"10676","SFR","FUGOP - NON FUGITIVE",1
"10677","SFR","FUGOPS",103
"10678","SFR","FUGOPS - GUAM",234
"10679","SFR","FUGOPS - HAWAII STREET ARREST - KONA/HILO",44
"10680","SFR","FUGOPS - KAUAI STREET ARREST",8
"10681","SFR","FUGOPS - MAUI STREET ARREST",73
"10682","SFR","FUGOPS - OAHU STREET ARREST",140
"10683","SFR","GALT POLICE DEPARTMENT",1
"10684","SFR","GELNN COUNTY JAIL",140
"10685","SFR","GLENN COUNTY SHERIFF OFFICE",6
"10686","SFR","GOLDEN STATE ANNEX",4
"10687","SFR","GOLDEN STATE CCF",339
"10688","SFR","GREEN COUNTY SHERIFF'S OFFICE, IL",1
"10689","SFR","GRIDLEY POLICE DEPARTMENT",2
"10690","SFR","HALAWA CORRECTIONAL FACILITY",93
"10691","SFR","HAWAII COMMUNITY CORRECTIONAL CENTER",43
"10692","SFR","HAWAII POLICE DEPARTMENT",15
"10693","SFR","HAWAII PROBATION AND PAROLE - KONA/HILO",1
"10694","SFR","HAYWARD CITY JAIL",150
"10695","SFR","HAYWARD POLICE DEPARTMENT",30
"10696","SFR","HERLONG FCI",391
"10697","SFR","HHW GENERAL AREA, NON-SPECIFIC",1454
"10698","SFR","HIDALGO COUNTY JAIL, EDINBURG, TXN - TX1080000",1
"10699","SFR","HIGH DESERT STATE PRISON",99
"10700","SFR","HIGH DESERT STATE PRISON (NDOC)",1
"10701","SFR","HLG GENERAL AREA, NON-SPECIFIC",14
"10702","SFR","HOLLISTER POLICE DEPARTMENT",1
"10703","SFR","HONOLULU POLICE DEPARTMENT",23
"10704","SFR","HONOLULU SHERIFF DIVISION",32
"10705","SFR","HOUSTON, NORTHEAST SIDE",1
"10706","SFR","HUMBOLT COUNTY JAIL - CA",177
"10707","SFR","HUMBOLT COUNTY SHERIFFS DEPARTMENT",6
"10708","SFR","HURON POLICE DEPARTMENT",11
"10709","SFR","IMP GENERAL AREA, NON-SPECIFIC",11
"10710","SFR","INYO COUNTY",8
"10711","SFR","INYO COUNTY JAIL",35
"10712","SFR","JAC - FLORIDA DEPARTMENT OF CORRECTIONS",1
"10713","SFR","JAK GENERAL AREA, NON-SPECIFIC",2
"10714","SFR","JCART - MAUI STREET ARREST",2
"10715","SFR","KAN GENERAL AREA, NON-SPECIFIC",1
"10716","SFR","KAUAI COMMUNITY CORRECTIONAL CENTER",4
"10717","SFR","KCD GENERAL AREA, NON-SPECIFIC",1
"10718","SFR","KERMAN POLICE DEPARTMENT",3
"10719","SFR","KERN COUNTY",2015
"10720","SFR","KERN COUNTY JAIL LERDO",4328
"10721","SFR","KERN COUNTY SHERIFF'S DEPARTMENT",53
"10722","SFR","KERN VALLEY STATE PRISON",161
"10723","SFR","KINGS COUNTY",43
"10724","SFR","KINGS COUNTY JAIL",404
"10725","SFR","KINGSBURG POLICE DEPARTMENT",1
"10726","SFR","LAKE COUNTY JAIL - CA",207
"10727","SFR","LAKE COUNTY SHERIFFS DEPARTMENT",1
"10728","SFR","LASALLE DETENTION FACILITY (JENA)",5
"10729","SFR","LASSEN COUNTY JAIL",28
"10730","SFR","LEAR STREET ARREST",1
"10731","SFR","LIVERMORE POLICE DEPARTMENT",1
"10732","SFR","LIVINGSTON POLICE DEPARTMENT",2
"10733","SFR","LODI POLICE DEPARTMENT",131
"10734","SFR","LOS ANGELES COUNTY GENERAL AREA, NON-SPECIFIC",17
"10735","SFR","LOS ANGELES COUNTY JAIL, LOS ANGELES, CA",14
"10736","SFR","LOS BANOS POLICE DEPARTMENT",15
"10737","SFR","LOS BANOS POLICE DEPT.",2
"10738","SFR","LOS GENERAL AREA, NON-SPECIFIC",2
"10739","SFR","LRD GENERAL AREA, NON-SPECIFIC",1
"10740","SFR","MADERA COUNTY",372
"10741","SFR","MADERA COUNTY JAIL",514
"10742","SFR","MADERA COUNTY PROBATION",3
"10743","SFR","MADERA COUNTY SHERIFF'S DEPARTMENT",4
"10744","SFR","MADERA POLICE DEPARTMENT",7
"10745","SFR","MANTECA POLICE DEPARTMENT",8
"10746","SFR","MARIN COUNTY JAIL - CA",1183
"10747","SFR","MARIN COUNTY SHERIFF'S DEPARTMENT",36
"10748","SFR","MARIPOSA COUNTY",7
"10749","SFR","MARIPOSA COUNTY JAIL",27
"10750","SFR","MARIPOSE COUNTY",2
"10751","SFR","MARYSVILLE POLICE DEPARTMENT",1
"10752","SFR","MAUI COMMUNITY CORRECTIONAL CENTER",37
"10753","SFR","MAUI POLICE DEPARTMENT",27
"10754","SFR","MAUI PROBATION AND PAROLE",11
"10755","SFR","MCFARLAND CCF",58
"10756","SFR","MENDOCINO COUNTY JAIL - CA",248
"10757","SFR","MENDOTA POLICE DEPARTMENT",22
"10758","SFR","MERCED COUNTY",124
"10759","SFR","MERCED COUNTY JAIL",645
"10760","SFR","MERCED COUNTY PROBATION DEPARTMENT",3
"10761","SFR","MERCED COUNTY SHERIFF'S DEPARTMENT",1
"10762","SFR","MERCED PAROLE UNIT",1
"10763","SFR","MESA VERDE CCF",5
"10764","SFR","METROPOLITAN DETENTION CENTER, LOS ANGELES, CA",1
"10765","SFR","MIDLAND COUNTY DETENTION CENTER",1
"10766","SFR","MLC GENERAL AREA, NON-SPECIFIC",1
"10767","SFR","MODESTO PAROLE UNIT",1
"10768","SFR","MODESTO POLICE DEPARTMENT",24
"10769","SFR","MODOC COUNTY JAIL",26
"10770","SFR","MONO COUNTY",5
"10771","SFR","MONO COUNTY JAIL",23
"10772","SFR","MONO COUNTY SHERIFF'S OFFICE",3
"10773","SFR","MONTEREY COUNTY JAIL",2902
"10774","SFR","MONTEREY COUNTY PROBATION",6
"10775","SFR","MONTEREY COUNTY SHERIFF'S OFFICE",4
"10776","SFR","Mule Creek State Prison",74
"10777","SFR","NAPA COUNTY JAIL - CA",703
"10778","SFR","NDD - 26 FEDERAL PLAZA NY, NY",1
"10779","SFR","NEVADA COUNTY JAIL",218
"10780","SFR","NEVADA COUNTY SHERIFF OFFICE",3
"10781","SFR","NEVADA DEPARTMENT OF CORRECTIONS (GENERAL)",1
"10782","SFR","NEWARK POLICE DEPARTMENT",2
"10783","SFR","NEWMAN POLICE DEPARTMENT",1
"10784","SFR","NOL GENERAL AREA, NON-SPECIFIC",2
"10785","SFR","NON DETAINED - FACILITY ARREST",3
"10786","SFR","NON DETAINED STREET ARREST",196
"10787","SFR","NON DETAINED STREET ARREST-CA",12
"10788","SFR","NORTH KERN STATE PRISON",1083
"10789","SFR","OAHU COMMUNITY CORRECTIONAL CENTER",176
"10790","SFR","OAHU PROBATION AND PAROLE",27
"10791","SFR","OAK GENERAL AREA, NON-SPECIFIC",1
"10792","SFR","OAKLAND POLICE DEPARTMENT",15
"10793","SFR","OAKLEY POLICE DEPARTMENT",1
"10794","SFR","ORANGE COUNTY JAIL - INTAKE RELEASE CENTER",2
